seq,type,timestamp,truckId,positionLatitude,positionLongitude,equipType,nextTripLengthPreference
900,Truck,2023-11-18T13:35:08,214,39.64375686645508,-84.16362762451172,Reefer,Short
902,Truck,2023-11-18T13:35:31,174,43.6312141418457,-79.55796813964844,Reefer,Long
903,Truck,2023-11-18T13:36:29,303,41.47682571411133,-73.22358703613281,Flatbed,Long
904,Truck,2023-11-18T13:36:30,303,41.51018142700195,-73.13389587402344,Flatbed,Long
905,Truck,2023-11-18T13:36:36,416,42.18276977539063,-71.07585906982422,Flatbed,Short
906,Truck,2023-11-18T13:36:49,178,34.81317138671875,-77.84557342529297,Flatbed,Long
907,Truck,2023-11-18T13:37:43,228,35.03152084350586,-80.63685607910156,Van,Short
908,Truck,2023-11-18T13:37:49,385,41.67236328125,-86.52865600585938,Flatbed,Long
909,Truck,2023-11-18T13:37:54,186,40.18867874145508,-80.24459075927734,Van,Long
910,Truck,2023-11-18T13:38:24,232,32.96663284301758,-83.82084655761719,Reefer,Short
914,Truck,2023-11-18T13:39:29,199,40.00268173217773,-81.14075469970703,Van,Short
915,Truck,2023-11-18T13:39:33,126,35.554954528808594,-82.70150756835938,Van,Long
916,Truck,2023-11-18T13:39:52,162,37.77842330932617,-79.40093231201172,Van,Short
917,Truck,2023-11-18T13:39:56,181,40.85651397705078,-73.82633972167969,Van,Short
919,Truck,2023-11-18T13:40:32,245,41.01552200317383,-81.75204467773438,Flatbed,Short
923,Truck,2023-11-18T13:42:22,114,39.91377258300781,-86.08590698242188,Reefer,Long
924,Truck,2023-11-18T13:42:28,110,38.6802864074707,-78.65977478027344,Van,Long
925,Truck,2023-11-18T13:42:45,278,41.053321838378906,-73.52906799316406,Van,Short
926,Truck,2023-11-18T13:42:47,345,36.031192779541016,-79.81765747070312,Flatbed,Long
927,Truck,2023-11-18T13:42:54,167,35.60495376586914,-80.52495574951172,Reefer,Long
928,Truck,2023-11-18T13:42:57,119,34.45425796508789,-78.4059066772461,Van,Long
929,Truck,2023-11-18T13:43:10,231,32.641849517822266,-85.3274154663086,Reefer,Short
930,Truck,2023-11-18T13:43:25,232,33.01030731201172,-83.87680053710938,Reefer,Short
931,Truck,2023-11-18T13:43:25,251,40.80507659912109,-73.25003051757812,Van,Long
935,Truck,2023-11-18T13:44:25,381,40.88895034790039,-86.14900207519531,Reefer,Short
936,Truck,2023-11-18T13:44:25,380,40.94041061401367,-85.30719757080078,Van,Long
937,Truck,2023-11-18T13:44:42,137,40.76470184326172,-73.81120300292969,Flatbed,Long
938,Truck,2023-11-18T13:44:50,388,35.126129150390625,-80.9148941040039,Flatbed,Long
939,Truck,2023-11-18T13:44:56,222,33.4907112121582,-80.8505859375,Flatbed,Long
940,Truck,2023-11-18T13:45:23,278,41.01890182495117,-73.63101196289062,Van,Short
945,Truck,2023-11-18T13:46:20,309,35.22743225097656,-81.33065032958984,Flatbed,Short
946,Truck,2023-11-18T13:46:27,299,41.3774642944336,-82.22499084472656,Flatbed,Long
949,Truck,2023-11-18T13:47:03,183,39.93539047241211,-75.14231872558594,Van,Short
950,Truck,2023-11-18T13:47:12,223,36.225284576416016,-83.04232025146484,Flatbed,Long
951,Truck,2023-11-18T13:47:42,301,38.6299057006836,-76.87425231933594,Reefer,Short
953,Truck,2023-11-18T13:48:38,315,39.9793701171875,-76.7085952758789,Flatbed,Long
958,Truck,2023-11-18T13:51:30,303,41.574440002441406,-72.90314483642578,Flatbed,Long
959,Truck,2023-11-18T13:51:42,179,34.17935943603516,-80.7016372680664,Van,Short
960,Truck,2023-11-18T13:52:13,223,36.223270416259766,-83.03684997558594,Flatbed,Long
963,Truck,2023-11-18T13:53:00,100,35.05539321899414,-80.8486099243164,Van,Long
966,Truck,2023-11-18T13:54:07,374,32.98611831665039,-85.03384399414062,Flatbed,Short
969,Truck,2023-11-18T13:54:32,199,40.055118560791016,-81.15885162353516,Van,Short
976,Truck,2023-11-18T13:55:05,413,41.93738555908203,-80.51888275146484,Van,Long
977,Truck,2023-11-18T13:56:00,362,36.977012634277344,-84.11183166503906,Van,Long
978,Truck,2023-11-18T13:56:26,325,40.84459686279297,-74.00924682617188,Reefer,Long
982,Truck,2023-11-18T13:56:42,202,41.28433227539063,-84.30828094482422,Flatbed,Long
983,Truck,2023-11-18T13:57:29,110,38.46096420288086,-78.82550811767578,Van,Long
984,Truck,2023-11-18T13:57:50,228,35.001861572265625,-80.73196411132812,Van,Short
985,Truck,2023-11-18T13:57:51,385,41.721923828125,-86.29882049560547,Flatbed,Long
987,Truck,2023-11-18T13:58:48,188,41.591121673583984,-84.08393859863281,Reefer,Long
988,Truck,2023-11-18T13:58:50,180,45.06624221801758,-74.84515380859375,Flatbed,Long
989,Truck,2023-11-18T13:58:59,366,41.29220581054688,-72.44939422607422,Reefer,Short
990,Truck,2023-11-18T13:59:24,292,39.30972671508789,-84.29695892333984,Reefer,Short
991,Truck,2023-11-18T13:59:34,126,35.626102447509766,-83.00824737548828,Van,Long
992,Truck,2023-11-18T13:59:56,162,37.56023025512695,-79.65772247314453,Van,Short
993,Truck,2023-11-18T14:00:49,297,41.6306266784668,-87.11107635498047,Flatbed,Long
995,Truck,2023-11-18T14:02:44,305,40.84945297241211,-73.92354583740234,Flatbed,Long
997,Truck,2023-11-18T14:02:56,296,42.80870819091797,-73.54227447509766,Reefer,Long
998,Truck,2023-11-18T14:02:59,169,39.66980743408203,-86.36707305908203,Reefer,Long
999,Truck,2023-11-18T14:03:04,343,40.16344833374024,-83.24308776855469,Reefer,Short
1002,Truck,2023-11-18T14:03:36,326,35.261566162109375,-81.27609252929688,Flatbed,Short
1004,Truck,2023-11-18T14:03:59,366,41.28815078735352,-72.5510482788086,Reefer,Short
1005,Truck,2023-11-18T14:04:13,379,35.33878326416016,-80.7632064819336,Reefer,Long
1007,Truck,2023-11-18T14:04:34,215,37.41172409057617,-87.47357177734375,Reefer,Short
1008,Truck,2023-11-18T14:04:52,189,36.84146499633789,-81.49292755126953,Flatbed,Long
1009,Truck,2023-11-18T14:05:07,148,41.50884246826172,-86.24969482421875,Reefer,Long
1014,Truck,2023-11-18T14:06:24,317,40.599853515625,-77.38739776611328,Flatbed,Long
1017,Truck,2023-11-18T14:08:05,293,35.466102600097656,-78.14948272705078,Flatbed,Long
1018,Truck,2023-11-18T14:08:43,355,41.581520080566406,-87.55870056152344,Flatbed,Short
1020,Truck,2023-11-18T14:09:27,381,40.51716613769531,-86.09294891357422,Reefer,Short
1021,Truck,2023-11-18T14:09:31,362,36.775169372558594,-84.17036437988281,Van,Long
1023,Truck,2023-11-18T14:11:51,120,40.15558242797852,-77.29849243164062,Reefer,Short
1024,Truck,2023-11-18T14:11:52,422,40.75687789916992,-73.54759979248047,Van,Long
1025,Truck,2023-11-18T14:11:56,220,40.34029769897461,-75.94733428955078,Reefer,Short
1026,Truck,2023-11-18T14:12:10,166,41.13028717041016,-75.9632339477539,Reefer,Short
1027,Truck,2023-11-18T14:12:42,190,43.1689567565918,-73.71446990966797,Flatbed,Long
1029,Truck,2023-11-18T14:12:50,299,41.3902473449707,-82.118408203125,Flatbed,Long
1030,Truck,2023-11-18T14:13:13,289,36.50764083862305,-79.74105834960938,Flatbed,Long
1031,Truck,2023-11-18T14:13:31,232,33.31058883666992,-84.11585998535156,Reefer,Short
1033,Truck,2023-11-18T14:14:25,149,41.7413330078125,-72.67557525634766,Reefer,Long
1034,Truck,2023-11-18T14:14:34,215,37.25576400756836,-87.45117950439453,Reefer,Short
1038,Truck,2023-11-18T14:15:07,281,41.25171661376953,-84.47587585449219,Reefer,Long
1039,Truck,2023-11-18T14:15:14,329,41.970890045166016,-71.63770294189453,Van,Short
1040,Truck,2023-11-18T14:15:14,306,46.69173812866211,-68.01222229003906,Van,Short
1041,Truck,2023-11-18T14:15:22,283,42.94921112060547,-78.62477111816406,Van,Short
1042,Truck,2023-11-18T14:15:59,323,35.6129264831543,-84.20250701904297,Van,Long
1044,Truck,2023-11-18T14:16:16,103,37.42083740234375,-79.88191986083984,Van,Short
1045,Truck,2023-11-18T14:16:38,338,39.00170135498047,-84.6490478515625,Reefer,Short
1059,Truck,2023-11-18T14:17:18,344,42.47734451293945,-83.09915161132812,Reefer,Long
1061,Truck,2023-11-18T14:17:34,110,38.1851921081543,-78.9989242553711,Van,Long
1062,Truck,2023-11-18T14:17:56,167,36.00326919555664,-80.26246643066406,Reefer,Long
1063,Truck,2023-11-18T14:18:06,419,33.6093635559082,-84.3224868774414,Van,Short
1064,Truck,2023-11-18T14:18:07,151,35.54534149169922,-84.56539154052734,Flatbed,Short
1066,Truck,2023-11-18T14:18:40,367,35.12394714355469,-79.3960189819336,Flatbed,Long
1068,Truck,2023-11-18T14:19:18,209,35.82636642456055,-84.28209686279297,Van,Long
1070,Truck,2023-11-18T14:19:51,201,40.72710037231445,-74.54100799560547,Reefer,Short
1075,Truck,2023-11-18T14:20:35,276,42.09482192993164,-83.2370834350586,Reefer,Long
1076,Truck,2023-11-18T14:21:06,188,41.618263244628906,-84.6081314086914,Reefer,Long
1080,Truck,2023-11-18T14:21:35,106,34.26154708862305,-83.45115661621094,Van,Long
1082,Truck,2023-11-18T14:21:51,120,40.22230911254883,-77.14405059814453,Reefer,Short
1083,Truck,2023-11-18T14:22:01,369,41.07651901245117,-75.55494689941406,Van,Short
1084,Truck,2023-11-18T14:22:18,261,35.6579704284668,-84.1167221069336,Van,Long
1086,Truck,2023-11-18T14:22:33,110,38.12221145629883,-79.04672241210938,Van,Long
1088,Truck,2023-11-18T14:22:48,115,42.31574630737305,-82.29295349121094,Reefer,Long
1089,Truck,2023-11-18T14:22:49,366,41.290794372558594,-72.58716583251953,Reefer,Short
1090,Truck,2023-11-18T14:23:21,249,40.12879180908203,-74.69474029541016,Reefer,Long
1092,Truck,2023-11-18T14:24:35,260,39.246212005615234,-78.11002349853516,Flatbed,Short
1093,Truck,2023-11-18T14:24:35,260,39.171573638916016,-78.15196228027344,Flatbed,Short
1094,Truck,2023-11-18T14:24:42,150,40.037559509277344,-77.99346923828125,Reefer,Long
1096,Truck,2023-11-18T14:25:30,346,38.674903869628906,-85.78575897216797,Reefer,Short
1098,Truck,2023-11-18T14:25:58,192,33.607757568359375,-81.84404754638672,Flatbed,Long
1099,Truck,2023-11-18T14:26:51,350,40.541236877441406,-74.61203002929688,Flatbed,Long
1100,Truck,2023-11-18T14:26:52,120,40.23443222045898,-77.12089538574219,Reefer,Short
1103,Truck,2023-11-18T14:27:09,108,39.93896484375,-83.09300231933594,Van,Short
1104,Truck,2023-11-18T14:27:15,182,43.27236175537109,-85.54151916503906,Van,Short
1105,Truck,2023-11-18T14:27:31,114,40.32124710083008,-86.74946594238281,Reefer,Long
1108,Truck,2023-11-18T14:28:21,125,38.067325592041016,-79.1040267944336,Reefer,Long
1110,Truck,2023-11-18T14:28:51,146,35.668418884277344,-78.08012390136719,Reefer,Long
1112,Truck,2023-11-18T14:29:22,363,36.06300735473633,-79.4192123413086,Reefer,Short
1113,Truck,2023-11-18T14:29:29,301,38.65243148803711,-76.86770629882812,Reefer,Short
1114,Truck,2023-11-18T14:29:35,384,40.06475067138672,-75.60124969482422,Flatbed,Long
1115,Truck,2023-11-18T14:29:42,150,40.05694580078125,-78.08173370361328,Reefer,Long
1117,Truck,2023-11-18T14:30:07,141,38.0825080871582,-85.88065338134766,Reefer,Short
1118,Truck,2023-11-18T14:30:22,233,40.09905624389648,-83.16252136230469,Reefer,Short
1120,Truck,2023-11-18T14:30:56,333,35.0328254699707,-81.85132598876953,Van,Long
1121,Truck,2023-11-18T14:30:59,192,33.57180404663086,-81.91265106201172,Flatbed,Long
1122,Truck,2023-11-18T14:31:28,310,37.50849914550781,-77.11029815673828,Flatbed,Long
1123,Truck,2023-11-18T14:31:51,350,40.57195281982422,-74.62640380859375,Flatbed,Long
1125,Truck,2023-11-18T14:32:22,403,38.823692321777344,-85.81935119628906,Van,Long
1126,Truck,2023-11-18T14:32:54,332,33.22665786743164,-80.43114471435547,Flatbed,Long
1127,Truck,2023-11-18T14:32:57,247,41.18944549560547,-79.85651397705078,Reefer,Short
1129,Truck,2023-11-18T14:33:05,177,35.694435119628906,-80.85704040527344,Reefer,Short
1134,Truck,2023-11-18T14:34:05,157,39.82878494262695,-84.79962921142578,Flatbed,Short
1135,Truck,2023-11-18T14:34:09,138,36.78580856323242,-76.41238403320312,Van,Long
1136,Truck,2023-11-18T14:34:17,419,33.62606430053711,-84.29913330078125,Van,Short
1139,Truck,2023-11-18T14:34:28,354,41.19437789916992,-81.47930908203125,Flatbed,Long
1141,Truck,2023-11-18T14:34:50,406,35.90212631225586,-78.787353515625,Reefer,Short
1142,Truck,2023-11-18T14:34:57,284,42.28662872314453,-82.351318359375,Reefer,Long
1143,Truck,2023-11-18T14:35:00,162,37.26207733154297,-80.16432189941406,Van,Short
1144,Truck,2023-11-18T14:35:10,213,40.94248962402344,-84.71039581298828,Flatbed,Short
1146,Truck,2023-11-18T14:35:44,281,41.12705612182617,-84.8797378540039,Reefer,Long
1147,Truck,2023-11-18T14:36:39,359,37.96751022338867,-80.80797576904297,Flatbed,Short
1148,Truck,2023-11-18T14:36:45,172,38.42049407958984,-77.42344665527344,Reefer,Long
1149,Truck,2023-11-18T14:36:48,318,40.227176666259766,-76.37822723388672,Reefer,Long
1150,Truck,2023-11-18T14:36:49,179,34.202537536621094,-79.83446502685547,Van,Short
1151,Truck,2023-11-18T14:37:17,331,35.43985748291016,-87.27963256835938,Flatbed,Short
1153,Truck,2023-11-18T14:37:28,155,39.013614654541016,-78.35978698730469,Flatbed,Long
1154,Truck,2023-11-18T14:37:30,121,35.756160736083984,-86.34847259521484,Van,Short
1155,Truck,2023-11-18T14:37:46,317,40.79618453979492,-77.6736831665039,Flatbed,Long
1156,Truck,2023-11-18T14:37:49,366,41.33872985839844,-72.79895782470703,Reefer,Short
1161,Truck,2023-11-18T14:38:06,225,42.67469024658203,-82.81551361083984,Reefer,Short
1163,Truck,2023-11-18T14:38:23,343,40.14557647705078,-83.24591064453125,Reefer,Short
1165,Truck,2023-11-18T14:38:35,289,36.51384353637695,-79.72235870361328,Flatbed,Long
1168,Truck,2023-11-18T14:39:29,354,41.12861633300781,-81.48301696777344,Flatbed,Long
1173,Truck,2023-11-18T14:40:47,124,39.26498031616211,-84.42252349853516,Van,Short
1178,Truck,2023-11-18T14:41:26,396,39.68597030639648,-75.42181396484375,Van,Long
1179,Truck,2023-11-18T14:41:56,317,40.78076553344727,-77.7359619140625,Flatbed,Long
1180,Truck,2023-11-18T14:41:57,376,42.32964324951172,-83.16930389404297,Flatbed,Long
1181,Truck,2023-11-18T14:42:48,174,43.79183197021485,-79.74018096923828,Reefer,Long
1182,Truck,2023-11-18T14:42:56,332,33.32450866699219,-80.54336547851562,Flatbed,Long
1183,Truck,2023-11-18T14:42:57,224,37.00603866577149,-77.66876220703125,Flatbed,Long
1185,Truck,2023-11-18T14:43:23,397,43.04556655883789,-77.67577362060547,Flatbed,Short
1186,Truck,2023-11-18T14:43:27,335,35.58195114135742,-86.9037094116211,Reefer,Long
1187,Truck,2023-11-18T14:43:30,169,39.69093704223633,-86.36842346191406,Reefer,Long
1189,Truck,2023-11-18T14:44:02,417,36.2415885925293,-80.3381576538086,Reefer,Short
1190,Truck,2023-11-18T14:44:14,374,32.55826950073242,-85.50804901123047,Flatbed,Short
1191,Truck,2023-11-18T14:44:36,199,40.11540222167969,-80.4681625366211,Van,Short
1193,Truck,2023-11-18T14:45:33,362,36.37638473510742,-84.24969482421875,Van,Long
1194,Truck,2023-11-18T14:45:49,385,41.80131530761719,-86.26856231689453,Flatbed,Long
1195,Truck,2023-11-18T14:45:56,210,45.6872444152832,-71.48515319824219,Van,Long
1196,Truck,2023-11-18T14:46:27,254,37.97190475463867,-79.50788116455078,Van,Long
1197,Truck,2023-11-18T14:47:10,128,32.7540283203125,-81.31719970703125,Van,Short
1198,Truck,2023-11-18T14:47:16,182,43.4337272644043,-85.49314880371094,Van,Short
1199,Truck,2023-11-18T14:47:19,331,35.31501388549805,-87.29804229736328,Flatbed,Short
1200,Truck,2023-11-18T14:48:34,232,33.54747009277344,-84.27978515625,Reefer,Short
1201,Truck,2023-11-18T14:48:43,367,35.28868103027344,-79.63595581054688,Flatbed,Long
1202,Truck,2023-11-18T14:48:44,256,32.22565078735352,-83.74156951904297,Flatbed,Long
1205,Truck,2023-11-18T14:48:47,352,39.0042724609375,-77.15473175048828,Flatbed,Long
1206,Truck,2023-11-18T14:49:13,336,38.55832290649414,-78.74635314941406,Reefer,Long
1207,Truck,2023-11-18T14:49:21,209,35.9962272644043,-83.89444732666016,Van,Long
1208,Truck,2023-11-18T14:49:31,354,41.0052604675293,-81.49425506591797,Flatbed,Long
1209,Truck,2023-11-18T14:50:45,124,39.29008865356445,-84.42886352539062,Van,Short
1211,Truck,2023-11-18T14:52:07,112,42.965213775634766,-70.8815689086914,Flatbed,Short
1212,Truck,2023-11-18T14:52:23,403,38.52345275878906,-85.77367401123047,Van,Long
1213,Truck,2023-11-18T14:52:34,120,40.23219299316406,-77.0328369140625,Reefer,Short
1214,Truck,2023-11-18T14:52:47,221,39.67799377441406,-79.84085083007812,Flatbed,Short
1215,Truck,2023-11-18T14:52:53,299,41.24853515625,-81.30644989013672,Flatbed,Long
1216,Truck,2023-11-18T14:52:57,250,39.62738800048828,-77.98860931396484,Flatbed,Short
1217,Truck,2023-11-18T14:52:58,332,33.460208892822266,-80.47843933105469,Flatbed,Long
1218,Truck,2023-11-18T14:53:12,218,41.67445373535156,-86.84661865234375,Reefer,Short
1219,Truck,2023-11-18T14:53:58,253,34.75648498535156,-84.9195327758789,Van,Long
1220,Truck,2023-11-18T14:55:20,303,41.67045211791992,-72.82366180419922,Flatbed,Long
1221,Truck,2023-11-18T14:55:40,191,40.97025680541992,-83.7401351928711,Van,Short
1222,Truck,2023-11-18T14:56:54,196,40.608516693115234,-75.47737121582031,Flatbed,Short
1223,Truck,2023-11-18T14:57:18,280,39.90691375732422,-82.8246078491211,Flatbed,Short
1224,Truck,2023-11-18T14:58:00,296,42.89836883544922,-74.46418762207031,Reefer,Long
1225,Truck,2023-11-18T14:58:00,247,41.176753997802734,-79.34822845458984,Reefer,Short
1226,Truck,2023-11-18T14:58:25,168,41.62042617797852,-71.64483642578125,Reefer,Short
1227,Truck,2023-11-18T14:58:51,266,40.613712310791016,-81.68234252929688,Van,Long
1228,Truck,2023-11-18T14:58:56,425,41.01975631713867,-81.91885375976562,Reefer,Long
1229,Truck,2023-11-18T14:59:34,381,39.7833366394043,-86.0320053100586,Reefer,Short
1230,Truck,2023-11-18T15:00:13,213,41.06188583374024,-84.9833755493164,Flatbed,Short
1231,Truck,2023-11-18T15:00:59,391,35.83106231689453,-78.76285552978516,Reefer,Short
1232,Truck,2023-11-18T15:01:23,117,35.54094314575195,-86.17733764648438,Reefer,Short
1233,Truck,2023-11-18T15:01:43,282,33.39894485473633,-80.34976196289062,Van,Long
1234,Truck,2023-11-18T15:02:03,265,41.51417541503906,-83.62208557128906,Reefer,Short
1235,Truck,2023-11-18T15:02:20,183,40.17887878417969,-74.62773132324219,Van,Short
1237,Truck,2023-11-18T15:02:52,252,36.28331756591797,-86.73023223876953,Reefer,Short
1238,Truck,2023-11-18T15:02:54,272,39.984130859375,-75.93831634521484,Van,Short
1239,Truck,2023-11-18T15:03:37,249,40.08951950073242,-75.37073516845703,Reefer,Long
1240,Truck,2023-11-18T15:04:02,185,38.19556427001953,-85.70757293701172,Reefer,Long
1241,Truck,2023-11-18T15:04:41,136,33.191383361816406,-80.60704803466797,Van,Long
1242,Truck,2023-11-18T15:04:55,108,39.9342155456543,-83.09005737304688,Van,Short
1243,Truck,2023-11-18T15:05:28,383,40.06467056274414,-75.60160827636719,Van,Long
1244,Truck,2023-11-18T15:06:43,416,42.99637222290039,-70.84671783447266,Flatbed,Short
1245,Truck,2023-11-18T15:06:45,282,33.44952774047852,-80.429931640625,Van,Long
1247,Truck,2023-11-18T15:07:14,263,41.03174209594727,-85.09483337402344,Van,Short
1248,Truck,2023-11-18T15:07:54,112,42.82997512817383,-70.99372100830078,Flatbed,Short
1249,Truck,2023-11-18T15:08:18,164,41.71839141845703,-86.90518188476562,Flatbed,Short
1250,Truck,2023-11-18T15:08:49,314,40.08907318115234,-77.84337615966797,Flatbed,Long
1251,Truck,2023-11-18T15:08:49,274,44.21774673461914,-72.56011962890625,Van,Short
1253,Truck,2023-11-18T15:10:35,141,38.17268753051758,-85.80436706542969,Reefer,Short
1254,Truck,2023-11-18T15:10:37,159,33.89553451538086,-84.45182037353516,Flatbed,Long
1255,Truck,2023-11-18T15:11:00,208,39.48331451416016,-87.00550842285156,Flatbed,Short
1257,Truck,2023-11-18T15:11:20,127,32.228790283203125,-81.07431030273438,Van,Long
1258,Truck,2023-11-18T15:12:10,366,41.42973327636719,-72.84673309326172,Reefer,Short
1260,Truck,2023-11-18T15:13:01,247,41.1695671081543,-79.03155517578125,Reefer,Short
1261,Truck,2023-11-18T15:13:22,212,35.3073616027832,-82.45777893066406,Flatbed,Long
1262,Truck,2023-11-18T15:13:37,232,33.74497604370117,-84.39889526367188,Reefer,Short
1267,Truck,2023-11-18T15:13:50,352,38.93270111083984,-77.21272277832031,Flatbed,Long
1268,Truck,2023-11-18T15:14:02,180,44.378360748291016,-76.015869140625,Flatbed,Long
1269,Truck,2023-11-18T15:14:17,102,33.749210357666016,-84.302001953125,Van,Long
1270,Truck,2023-11-18T15:14:29,292,39.92278289794922,-83.01226043701172,Reefer,Short
1271,Truck,2023-11-18T15:14:38,424,33.936065673828125,-83.54187774658203,Flatbed,Long
1272,Truck,2023-11-18T15:14:57,190,43.17529678344727,-73.71934509277344,Flatbed,Long
1273,Truck,2023-11-18T15:15:15,213,41.12601089477539,-85.3300552368164,Flatbed,Short
1274,Truck,2023-11-18T15:15:36,343,39.94150161743164,-83.52462005615234,Reefer,Short
1275,Truck,2023-11-18T15:15:48,303,41.78779983520508,-72.56417846679688,Flatbed,Long
1276,Truck,2023-11-18T15:15:53,129,31.274282455444336,-84.52908325195312,Flatbed,Short
1277,Truck,2023-11-18T15:16:10,159,33.91266632080078,-84.36570739746094,Flatbed,Long
1278,Truck,2023-11-18T15:16:38,272,40.00360107421875,-76.09872436523438,Van,Short
1279,Truck,2023-11-18T15:17:16,140,40.079078674316406,-77.19346618652344,Van,Long
1280,Truck,2023-11-18T15:17:19,229,42.14887237548828,-72.728271484375,Reefer,Short
1281,Truck,2023-11-18T15:17:38,183,40.37768173217773,-74.46166229248047,Van,Short
1282,Truck,2023-11-18T15:17:47,226,35.98655319213867,-83.90865325927734,Van,Long
1283,Truck,2023-11-18T15:17:56,145,33.862945556640625,-81.39154052734375,Reefer,Long
1285,Truck,2023-11-18T15:18:48,314,40.043235778808594,-78.01569366455078,Flatbed,Long
1286,Truck,2023-11-18T15:19:13,316,33.133758544921875,-80.30281066894531,Reefer,Long
1287,Truck,2023-11-18T15:19:16,353,39.81184387207031,-86.17864227294922,Flatbed,Short
1288,Truck,2023-11-18T15:19:34,355,41.573829650878906,-87.56951141357422,Flatbed,Short
1289,Truck,2023-11-18T15:19:46,157,39.85372161865234,-85.42930603027344,Flatbed,Short
1290,Truck,2023-11-18T15:20:17,230,37.01422882080078,-81.10655975341797,Reefer,Long
1291,Truck,2023-11-18T15:21:34,310,37.79109954833984,-77.89994049072266,Flatbed,Long
1292,Truck,2023-11-18T15:21:36,417,36.64236068725586,-80.71452331542969,Reefer,Short
1293,Truck,2023-11-18T15:22:07,369,41.046234130859375,-76.82324981689453,Van,Short
1294,Truck,2023-11-18T15:22:35,114,41.15967559814453,-87.26921081542969,Reefer,Long
1295,Truck,2023-11-18T15:22:51,333,34.67338943481445,-82.53978729248047,Van,Long
1296,Truck,2023-11-18T15:22:59,394,40.90874862670898,-82.14722442626953,Flatbed,Short
1297,Truck,2023-11-18T15:23:02,348,32.87417221069336,-85.15664672851562,Flatbed,Short
1298,Truck,2023-11-18T15:23:03,235,40.32696533203125,-85.55903625488281,Reefer,Short
1299,Truck,2023-11-18T15:23:07,390,40.76580810546875,-84.07540130615234,Reefer,Long
1300,Truck,2023-11-18T15:23:14,218,42.08293151855469,-86.41389465332031,Reefer,Short
1301,Truck,2023-11-18T15:24:22,256,32.78302001953125,-83.67564392089844,Flatbed,Long
1302,Truck,2023-11-18T15:24:49,355,41.53452301025391,-87.58586120605469,Flatbed,Short
1303,Truck,2023-11-18T15:25:04,407,34.73859024047852,-78.99710845947266,Flatbed,Short
1304,Truck,2023-11-18T15:25:34,382,42.33623123168945,-71.1858901977539,Flatbed,Short
1305,Truck,2023-11-18T15:25:51,311,33.89361572265625,-84.47872924804688,Flatbed,Short
1306,Truck,2023-11-18T15:26:01,208,39.57489776611328,-86.61431884765625,Flatbed,Short
1307,Truck,2023-11-18T15:26:18,384,40.22734069824219,-76.49961853027344,Flatbed,Long
1308,Truck,2023-11-18T15:26:46,205,39.3148193359375,-85.23086547851562,Flatbed,Long
1309,Truck,2023-11-18T15:27:12,327,33.40092849731445,-82.0073471069336,Flatbed,Long
1310,Truck,2023-11-18T15:27:12,151,35.903839111328125,-83.8384780883789,Flatbed,Short
1312,Truck,2023-11-18T15:27:23,393,41.74869918823242,-86.42195129394531,Reefer,Short
1313,Truck,2023-11-18T15:27:47,196,40.61172103881836,-75.4740219116211,Flatbed,Short
1314,Truck,2023-11-18T15:27:48,335,36.18390274047852,-86.7983627319336,Reefer,Long
1315,Truck,2023-11-18T15:27:54,299,41.1484260559082,-80.69952392578125,Flatbed,Long
1316,Truck,2023-11-18T15:27:58,339,40.98863983154297,-76.68538665771484,Van,Short
1318,Truck,2023-11-18T15:29:32,292,40.09925842285156,-82.98451232910156,Reefer,Short
1319,Truck,2023-11-18T15:29:44,126,36.0944938659668,-84.01361846923828,Van,Long
1320,Truck,2023-11-18T15:30:05,407,34.89336013793945,-78.95940399169922,Flatbed,Short
1321,Truck,2023-11-18T15:30:40,276,42.83465194702149,-82.59634399414062,Reefer,Long
1322,Truck,2023-11-18T15:30:48,206,41.8832893371582,-77.13006591796875,Flatbed,Long
1324,Truck,2023-11-18T15:31:08,282,33.54738235473633,-80.81424713134766,Van,Long
1325,Truck,2023-11-18T15:31:23,302,36.0185432434082,-80.4144515991211,Reefer,Long
1326,Truck,2023-11-18T15:31:48,164,41.75069427490234,-86.81112670898438,Flatbed,Short
1327,Truck,2023-11-18T15:32:10,365,39.31913375854492,-84.49529266357422,Reefer,Short
1328,Truck,2023-11-18T15:32:13,305,40.48689651489258,-74.4974594116211,Flatbed,Long
1330,Truck,2023-11-18T15:32:58,204,41.6884765625,-83.5407943725586,Reefer,Long
1332,Truck,2023-11-18T15:33:10,198,39.31998825073242,-78.07257080078125,Van,Long
1339,Truck,2023-11-18T15:34:15,316,33.304500579833984,-80.53418731689453,Reefer,Long
1340,Truck,2023-11-18T15:34:33,364,42.49047088623047,-73.80416107177734,Flatbed,Long
1341,Truck,2023-11-18T15:34:34,292,40.130767822265625,-82.97160339355469,Reefer,Short
1342,Truck,2023-11-18T15:34:39,424,33.96881484985352,-83.82543182373047,Flatbed,Long
1343,Truck,2023-11-18T15:34:42,423,38.65902328491211,-84.58670806884766,Flatbed,Long
1344,Truck,2023-11-18T15:35:25,153,35.61619186401367,-77.64081573486328,Reefer,Short
1345,Truck,2023-11-18T15:35:45,211,38.55895614624024,-84.59584045410156,Flatbed,Short
1346,Truck,2023-11-18T15:35:53,236,33.951927185058594,-80.99125671386719,Reefer,Long
1347,Truck,2023-11-18T15:36:01,145,33.67940139770508,-81.63469696044922,Reefer,Long
1348,Truck,2023-11-18T15:36:23,302,35.982181549072266,-80.49726867675781,Reefer,Long
